,player_name,team,IsIndian,innings,runs_scored,balls_faced,fours,sixes,is_dismissed,balls_bowled,runs_given,wickets_taken,extra_runs_given,maiden_overs_bowled,catches_taken,stumpings,run_outs,fifty,century,Three_wicket_haul,Five_wicket_haul,retention,Batting_Average,Batting_Strike_Rate,Bowling_Average,Bowling_Economy,full_name,Day,Month,Year,age_at_auction,age_category,Visibility Score 2015,Visibility Score 2014,Visibility Score 2017,Visibility Score 2016,Average Sentiment Score 2015,Average Sentiment Score 2014,Average Sentiment Score 2017,Average Sentiment Score 2016,Positive Mentions 2015,Positive Mentions 2014,Positive Mentions 2017,Positive Mentions 2016,Negative Mentions 2015,Negative Mentions 2014,Negative Mentions 2017,Negative Mentions 2016,Entertainment Score 2014,Entertainment Score 2015,Entertainment Score 2016,Entertainment Score 2017
59,CA Pujara,Kings XI Punjab,1,6,125.0,129.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,31.25,96.9,,,Cheteshwar Pujara,25,1,1988,30,Peak,0.0,0.0018726591760299,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,CH Gayle,Royal Challengers Bengaluru,0,42,1114.0,878.0,89.0,85.0,41.0,78.0,81.0,2.0,10.0,0.0,9.0,0.0,0.0,5,1,0,0,0,27.17,126.88,40.5,6.23,Christopher Henry Gayle,21,9,1979,39,Veteran,0.0048685491723466,0.0028089887640449,0.0167193854496159,0.0178685386088066,0.2066666666666666,-0.1666666666666666,0.0287560087560087,0.1323346990311276,3.0,1.0,43.0,20.0,0.0,1.0,22.0,4.0,0.0,0.0,0.0,0.0
61,CH Morris,Delhi Daredevils,0,21,349.0,211.0,30.0,18.0,9.0,463.0,561.0,30.0,30.0,0.0,12.0,0.0,2.0,2,0,3,0,1,38.78,165.4,18.7,7.27,Chris Morris,30,4,1987,31,Experienced,0.0,0.0009363295880149,0.0075312547070341,0.0280791320995532,0.0,-0.2729166666666667,0.126296802054155,0.1066360028860028,0.0,0.0,33.0,27.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0
62,CH Morris,Rajasthan Royals,0,11,76.0,47.0,3.0,5.0,2.0,270.0,336.0,15.0,28.0,0.0,3.0,0.0,0.0,0,0,3,0,0,38.0,161.7,22.4,7.47,Chris Morris,30,4,1987,31,Experienced,0.0,0.0009363295880149,0.0075312547070341,0.0280791320995532,0.0,-0.2729166666666667,0.126296802054155,0.1066360028860028,0.0,0.0,33.0,27.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0
63,CJ Anderson,Delhi Daredevils,0,11,142.0,130.0,8.0,9.0,7.0,121.0,187.0,4.0,10.0,0.0,5.0,0.0,0.0,0,0,0,0,0,20.29,109.23,46.75,9.27,Corey Anderson,13,12,1990,28,Peak,0.0214216163583252,0.0121722846441947,0.0042175026359391,0.0006381620931716,0.1664141414141414,-0.1078525641025641,-0.1236065679226773,0.025,8.0,2.0,7.0,1.0,3.0,6.0,12.0,0.0,6.0,0.0,0.0,0.0
64,CJ Anderson,Mumbai Indians,0,16,379.0,284.0,32.0,21.0,12.0,138.0,221.0,5.0,11.0,0.0,6.0,0.0,0.0,3,0,0,0,0,31.58,133.45,44.2,9.61,Corey Anderson,13,12,1990,28,Peak,0.0214216163583252,0.0121722846441947,0.0042175026359391,0.0006381620931716,0.1664141414141414,-0.1078525641025641,-0.1236065679226773,0.025,8.0,2.0,7.0,1.0,3.0,6.0,12.0,0.0,6.0,0.0,0.0,0.0
65,CJ Jordan,Royal Challengers Bengaluru,0,9,3.0,4.0,0.0,0.0,0.0,181.0,266.0,13.0,25.0,0.0,3.0,0.0,0.0,0,0,3,0,0,,75.0,20.46,8.82,Chris Jordan,10,4,1988,30,Peak,0.0,0.0,0.0016568760355475,0.0019144862795149,0.0,0.0,0.0596468332149446,0.0912962962962963,0.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
66,CJ Jordan,Sunrisers Hyderabad,0,3,0.0,1.0,0.0,0.0,1.0,7.0,10.0,1.0,2.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0.0,0.0,10.0,8.57,Chris Jordan,10,4,1988,30,Peak,0.0,0.0,0.0016568760355475,0.0019144862795149,0.0,0.0,0.0596468332149446,0.0912962962962963,0.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
67,CM Gautam,Delhi Daredevils,1,1,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,4.0,80.0,,,CM Gautam,3,8,1986,32,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,CM Gautam,Mumbai Indians,1,9,121.0,116.0,13.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0,0,0,0,20.17,104.31,,,CM Gautam,3,8,1986,32,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,CR Brathwaite,Delhi Daredevils,0,11,95.0,56.0,8.0,8.0,8.0,181.0,259.0,10.0,13.0,0.0,4.0,0.0,1.0,0,0,2,0,0,11.88,169.64,25.9,8.59,Carlos Brathwaite,18,7,1988,30,Peak,0.0,0.0,0.0019581262238288,0.0057434588385449,0.0,0.0,0.149581598226335,-0.0298059964726631,0.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
70,CR Woakes,Kolkata Knight Riders,0,13,46.0,47.0,4.0,1.0,3.0,278.0,393.0,18.0,21.0,0.0,5.0,0.0,0.0,0,0,2,0,0,15.33,97.87,21.83,8.48,Chris Woakes,3,2,1989,29,Peak,0.0,0.0,0.0097906311191444,0.0,0.0,0.0,0.1053774409199941,0.0,0.0,0.0,34.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
71,D Wiese,Royal Challengers Bengaluru,0,15,127.0,94.0,12.0,4.0,5.0,289.0,409.0,17.0,19.0,0.0,5.0,0.0,0.0,0,0,2,0,0,25.4,135.11,24.06,8.49,David Wiese,18,6,1985,33,Experienced,0.0009737098344693,0.0,0.0003012501882813,0.0019144862795149,0.0,0.0,0.0,0.1777777777777777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,DA Miller,Kings XI Punjab,0,48,1047.0,802.0,70.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,5,0,0,0,0,29.91,130.55,,,David Miller,6,10,1989,29,Peak,0.0,0.0037453183520599,0.0045187528242205,0.0006381620931716,0.0,-0.1237847222222222,0.1025354938271604,0.0,0.0,1.0,16.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0
73,DA Warner,Sunrisers Hyderabad,0,59,2579.0,1795.0,255.0,102.0,51.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,26,1,0,0,1,50.57,143.68,,,David Warner,27,10,1986,32,Experienced,0.0009737098344693,0.0046816479400749,0.0112968820605512,0.0216975111678366,0.0,0.2033333333333333,0.112728003412041,0.0015648649810801,0.0,4.0,46.0,10.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0
74,DH Yagnik,Rajasthan Royals,1,1,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,66.67,,,Dishant Yagnik,22,6,1983,35,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,DJ Bravo,Chennai Super Kings,0,18,203.0,154.0,22.0,6.0,8.0,324.0,442.0,28.0,26.0,1.0,12.0,0.0,2.0,1,0,4,0,0,25.38,131.82,15.79,8.19,DJ Bravo,10,7,1983,35,Experienced,0.0136319376825705,0.0009363295880149,0.0102425064015665,0.0019144862795149,0.1503968253968254,0.475,0.1539740216410847,0.2444444444444444,9.0,1.0,46.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
76,DJ Bravo,Gujarat Lions,0,15,99.0,88.0,11.0,1.0,8.0,348.0,502.0,19.0,21.0,0.0,4.0,0.0,1.0,0,0,1,0,0,12.38,112.5,26.42,8.66,DJ Bravo,10,7,1983,35,Experienced,0.0136319376825705,0.0009363295880149,0.0102425064015665,0.0019144862795149,0.1503968253968254,0.475,0.1539740216410847,0.2444444444444444,9.0,1.0,46.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
77,DJ Hooda,Rajasthan Royals,1,12,151.0,99.0,6.0,11.0,9.0,97.0,131.0,1.0,9.0,0.0,1.0,0.0,1.0,1,0,0,0,0,16.78,152.53,131.0,8.1,Deepak Hooda,19,4,1995,23,Emerging,0.0,0.0,0.0055731284832053,0.0121250797702616,0.0,0.0,0.1405365560483594,0.0695175438596491,0.0,0.0,25.0,7.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
78,DJ Hooda,Sunrisers Hyderabad,1,24,222.0,178.0,14.0,9.0,14.0,104.0,139.0,5.0,3.0,0.0,8.0,0.0,2.0,0,0,0,0,0,15.86,124.72,27.8,8.02,Deepak Hooda,19,4,1995,23,Emerging,0.0,0.0,0.0055731284832053,0.0121250797702616,0.0,0.0,0.1405365560483594,0.0695175438596491,0.0,0.0,25.0,7.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
79,DJ Hussey,Chennai Super Kings,0,4,116.0,96.0,8.0,6.0,2.0,18.0,38.0,2.0,2.0,0.0,1.0,0.0,0.0,1,0,0,0,0,58.0,120.83,19.0,12.67,David Hussey,15,7,1977,41,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,DJ Muthuswami,Delhi Daredevils,1,6,1.0,3.0,0.0,0.0,1.0,84.0,108.0,4.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,33.33,27.0,7.71,Domnic Muthuswami,3,9,1981,37,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,DJG Sammy,Royal Challengers Bengaluru,0,2,13.0,18.0,0.0,0.0,2.0,18.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,6.5,72.22,,8.67,Daren Sammy,20,12,1983,35,Experienced,0.0009737098344693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,DJG Sammy,Sunrisers Hyderabad,0,10,108.0,97.0,4.0,8.0,7.0,88.0,159.0,3.0,6.0,0.0,5.0,0.0,0.0,0,0,0,0,0,15.43,111.34,53.0,10.84,Daren Sammy,20,12,1983,35,Experienced,0.0009737098344693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,DL Chahar,Rising Pune Supergiant,1,3,14.0,6.0,0.0,2.0,1.0,44.0,75.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.0,233.33,75.0,10.23,Deepak Chahar,8,7,1992,26,Peak,0.0,0.0,0.0070793794246121,0.0031908104658583,0.0,0.0,0.0994754316039206,-0.0733333333333333,0.0,0.0,27.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0
84,DL Chahar,Rising Pune Supergiants,1,2,0.0,0.0,0.0,0.0,0.0,33.0,42.0,0.0,4.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,,,7.64,Deepak Chahar,8,7,1992,26,Peak,0.0,0.0,0.0070793794246121,0.0031908104658583,0.0,0.0,0.0994754316039206,-0.0733333333333333,0.0,0.0,27.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0
85,DM Bravo,Kolkata Knight Riders,0,1,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,120.0,,,Darren Bravo,2,6,1989,29,Peak,0.0,0.0,0.0007531254707034,0.0,0.0,0.0,0.1766666666666666,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86,DR Smith,Chennai Super Kings,0,32,965.0,766.0,102.0,50.0,31.0,74.0,116.0,5.0,6.0,0.0,14.0,0.0,1.0,7,0,0,0,0,31.13,125.98,23.2,9.41,Dwayne Smith,4,12,1983,35,Experienced,0.0038948393378773,0.0018726591760299,0.0015062509414068,0.0076579451180599,0.2055555555555555,0.2749999999999999,0.1519444444444444,-0.0368055555555555,4.0,1.0,6.0,5.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0
87,DR Smith,Gujarat Lions,0,24,563.0,384.0,67.0,24.0,21.0,195.0,305.0,10.0,13.0,0.0,10.0,0.0,0.0,5,0,1,0,0,26.81,146.61,30.5,9.38,Dwayne Smith,4,12,1983,35,Experienced,0.0038948393378773,0.0018726591760299,0.0015062509414068,0.0076579451180599,0.2055555555555555,0.2749999999999999,0.1519444444444444,-0.0368055555555555,4.0,1.0,6.0,5.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0
88,DS Kulkarni,Gujarat Lions,1,20,28.0,18.0,3.0,0.0,3.0,415.0,538.0,23.0,9.0,4.0,2.0,0.0,0.0,0,0,2,0,0,9.33,155.56,23.39,7.78,Dhawal Kulkarni,12,10,1988,30,Peak,0.0,0.0,0.0022593764121102,0.0031908104658583,0.0,0.0,0.037037037037037,-0.24,0.0,0.0,7.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
89,DS Kulkarni,Rajasthan Royals,1,19,39.0,39.0,1.0,2.0,3.0,394.0,516.0,19.0,45.0,1.0,5.0,0.0,0.0,0,0,0,0,0,13.0,100.0,27.16,7.86,Dhawal Kulkarni,12,10,1988,30,Peak,0.0,0.0,0.0022593764121102,0.0031908104658583,0.0,0.0,0.037037037037037,-0.24,0.0,0.0,7.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
90,DT Christian,Rising Pune Supergiant,0,13,79.0,52.0,5.0,5.0,6.0,249.0,303.0,12.0,14.0,0.0,6.0,0.0,1.0,0,0,0,0,0,13.17,151.92,25.25,7.3,Daniel Trevor Christian,5,4,1983,35,Experienced,0.0,0.0,0.0045187528242205,0.0,0.0,0.0,0.0922641632676462,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
91,DW Steyn,Gujarat Lions,0,1,1.0,2.0,0.0,0.0,1.0,13.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,50.0,,7.85,Dale Steyn,27,6,1983,35,Experienced,0.0009737098344693,0.0028089887640449,0.0048200030125018,0.0102105934907466,0.1499999999999999,0.1466666666666666,-0.0380744047619047,0.1896875,1.0,3.0,7.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
92,DW Steyn,Sunrisers Hyderabad,0,20,42.0,39.0,4.0,0.0,4.0,458.0,612.0,15.0,19.0,0.0,9.0,0.0,0.0,0,0,0,0,0,10.5,107.69,40.8,8.02,Dale Steyn,27,6,1983,35,Experienced,0.0009737098344693,0.0028089887640449,0.0048200030125018,0.0102105934907466,0.1499999999999999,0.1466666666666666,-0.0380744047619047,0.1896875,1.0,3.0,7.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
93,EJG Morgan,Kings XI Punjab,0,4,65.0,62.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,16.25,104.84,,,Eoin Morgan,9,10,1986,32,Experienced,0.0,0.0224719101123595,0.0009037505648441,0.0095724313975749,0.0,0.2030527998236331,0.0,0.0099107142857142,0.0,18.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
94,EJG Morgan,Sunrisers Hyderabad,0,16,310.0,259.0,19.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2,0,0,0,0,23.85,119.69,,,Eoin Morgan,9,10,1986,32,Experienced,0.0,0.0224719101123595,0.0009037505648441,0.0095724313975749,0.0,0.2030527998236331,0.0,0.0099107142857142,0.0,18.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
95,ER Dwivedi,Gujarat Lions,1,3,24.0,15.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,12.0,160.0,,,Eklavya Dwivedi,22,7,1988,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,F Behardien,Kings XI Punjab,0,3,14.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,7.0,107.69,,,Farhaan Behardien,10,9,1983,35,Experienced,0.0,0.0,0.0,0.0019144862795149,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,F du Plessis,Chennai Super Kings,0,30,683.0,557.0,63.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,3,0,0,0,0,32.52,122.62,,,Faf Du Plessis,13,7,1984,34,Experienced,0.0146056475170399,0.0009363295880149,0.0135562584726615,0.0082961072112316,0.1503703703703703,0.7,0.10995167565429,0.3749542124542124,7.0,1.0,52.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
98,F du Plessis,Rising Pune Supergiant,0,1,8.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8.0,114.29,,,Faf Du Plessis,13,7,1984,34,Experienced,0.0146056475170399,0.0009363295880149,0.0135562584726615,0.0082961072112316,0.1503703703703703,0.7,0.10995167565429,0.3749542124542124,7.0,1.0,52.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
99,F du Plessis,Rising Pune Supergiants,0,6,206.0,169.0,17.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2,0,0,0,0,34.33,121.89,,,Faf Du Plessis,13,7,1984,34,Experienced,0.0146056475170399,0.0009363295880149,0.0135562584726615,0.0082961072112316,0.1503703703703703,0.7,0.10995167565429,0.3749542124542124,7.0,1.0,52.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
100,G Gambhir,Kolkata Knight Riders,1,60,1661.0,1418.0,193.0,21.0,54.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,15,0,0,0,0,30.76,117.14,,,Gautam Gambhir,14,10,1981,37,Veteran,0.0116845180136319,0.0290262172284644,0.0155143846964904,0.0057434588385449,-0.0763888888888888,0.0008134209478295,0.1370008521207835,0.2087803320561941,2.0,8.0,62.0,6.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0,3.0
101,GB Hogg,Kolkata Knight Riders,0,11,7.0,6.0,0.0,0.0,0.0,225.0,292.0,15.0,14.0,1.0,3.0,0.0,1.0,0,0,2,0,0,,116.67,19.47,7.79,Brad Hogg,2,6,1971,47,Veteran,0.0029211295034079,0.0,0.0,0.0006381620931716,0.0547619047619047,0.0,0.0,0.1222222222222222,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,GH Vihari,Sunrisers Hyderabad,1,4,39.0,36.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,9.75,108.33,,,Hanuma Vihari,13,10,1993,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,GJ Bailey,Kings XI Punjab,0,29,516.0,386.0,41.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,2,0,0,0,0,25.8,133.68,,,George Bailey,9,7,1982,36,Veteran,0.0,0.0074906367041198,0.0,0.0057434588385449,0.0,0.2392812049062049,0.0,0.1944444444444444,0.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
104,GJ Bailey,Rising Pune Supergiants,0,5,84.0,99.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,21.0,84.85,,,George Bailey,9,7,1982,36,Veteran,0.0,0.0074906367041198,0.0,0.0057434588385449,0.0,0.2392812049062049,0.0,0.1944444444444444,0.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
105,GJ Maxwell,Kings XI Punjab,0,52,1187.0,742.0,95.0,78.0,47.0,303.0,437.0,10.0,15.0,0.0,21.0,0.0,3.0,6,0,0,0,0,25.26,159.97,43.7,8.65,Glenn Maxwell,14,10,1988,30,Peak,0.0058422590068159,0.0149812734082397,0.0201837626148516,0.0038289725590299,0.0031944444444444,0.0415774763431013,0.1264699955119182,0.0833333333333333,2.0,10.0,80.0,1.0,2.0,4.0,10.0,0.0,3.0,0.0,0.0,0.0
106,GS Sandhu,Delhi Daredevils,1,2,0.0,0.0,0.0,0.0,0.0,48.0,86.0,1.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,86.0,10.75,Gurinder Sandhu,14,6,1993,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Gurkeerat Singh,Kings XI Punjab,1,13,148.0,128.0,14.0,4.0,11.0,82.0,97.0,5.0,4.0,0.0,7.0,0.0,0.0,1,0,0,0,0,13.45,115.62,19.4,7.1,Gurkeerat Singh,29,6,1990,28,Peak,0.0,0.0,0.0021087513179695,0.0,0.0,0.0,-0.0054582388510959,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
108,HH Pandya,Mumbai Indians,1,38,406.0,306.0,24.0,28.0,21.0,375.0,552.0,10.0,27.0,0.0,25.0,0.0,2.0,1,0,0,0,1,19.33,132.68,55.2,8.83,Hardik Pandya,10,11,1993,25,Emerging,0.0068159688412852,0.0,0.0144600090375056,0.0134014039566049,0.169047619047619,0.0,0.152643787029449,0.1358276643990929,3.0,0.0,61.0,11.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
109,HM Amla,Kings XI Punjab,0,16,577.0,418.0,60.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,44.38,138.04,,,Hashim Amla,31,3,1983,35,Experienced,0.0,0.0,0.0138575086609429,0.0025526483726866,0.0,0.0,-0.0090592257983562,0.3125,0.0,0.0,27.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
110,HV Patel,Royal Challengers Bengaluru,1,24,32.0,21.0,1.0,3.0,6.0,458.0,647.0,28.0,38.0,0.0,3.0,0.0,1.0,0,0,1,0,0,5.33,152.38,23.11,8.48,Harshal Patel,23,11,1990,28,Peak,0.0,0.0,0.0013556258472661,0.0006381620931716,0.0,0.0,0.2334030155271985,0.0633333333333333,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Harbhajan Singh,Mumbai Indians,1,54,253.0,215.0,22.0,14.0,18.0,1232.0,1484.0,50.0,47.0,0.0,10.0,0.0,2.0,1,0,2,0,0,14.06,117.67,29.68,7.23,Harbhajan Singh,7,3,1980,38,Veteran,0.0165530671859785,0.0,0.0167193854496159,0.0,0.1134803921568627,0.0,0.061027955711251,0.0,11.0,0.0,56.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
112,I Sharma,Kings XI Punjab,1,6,8.0,13.0,1.0,0.0,2.0,114.0,190.0,0.0,18.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.0,61.54,,10.0,Ishant Sharma,9,2,1988,30,Peak,0.0,0.0,0.006175628859768,0.0140395660497766,0.0,0.0,0.0260743321718931,0.184090909090909,0.0,0.0,12.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
113,I Sharma,Rising Pune Supergiants,1,4,0.0,0.0,0.0,0.0,0.0,97.0,151.0,3.0,16.0,0.0,2.0,0.0,0.0,0,0,0,0,0,,,50.33,9.34,Ishant Sharma,9,2,1988,30,Peak,0.0,0.0,0.006175628859768,0.0140395660497766,0.0,0.0,0.0260743321718931,0.184090909090909,0.0,0.0,12.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
114,I Sharma,Sunrisers Hyderabad,1,7,0.0,0.0,0.0,0.0,0.0,157.0,262.0,4.0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,65.5,10.01,Ishant Sharma,9,2,1988,30,Peak,0.0,0.0,0.006175628859768,0.0140395660497766,0.0,0.0,0.0260743321718931,0.184090909090909,0.0,0.0,12.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
115,IC Pandey,Chennai Super Kings,1,22,0.0,0.0,0.0,0.0,0.0,444.0,559.0,18.0,24.0,4.0,6.0,0.0,0.0,0,0,0,0,0,,,31.06,7.55,Ishwar Pandey,15,8,1989,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,IK Pathan,Gujarat Lions,1,1,2.0,3.0,0.0,0.0,1.0,12.0,26.0,2.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,2.0,66.67,13.0,13.0,Irfan Pathan,27,10,1984,34,Experienced,0.0,0.0,0.0009037505648441,0.0121250797702616,0.0,0.0,0.0222222222222222,0.1350877192982456,0.0,0.0,2.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
117,IK Pathan,Rising Pune Supergiants,1,4,11.0,14.0,0.0,0.0,2.0,48.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,5.5,78.57,,7.62,Irfan Pathan,27,10,1984,34,Experienced,0.0,0.0,0.0009037505648441,0.0121250797702616,0.0,0.0,0.0222222222222222,0.1350877192982456,0.0,0.0,2.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
118,IK Pathan,Sunrisers Hyderabad,1,10,55.0,58.0,5.0,0.0,4.0,144.0,209.0,6.0,6.0,0.0,2.0,0.0,0.0,0,0,0,0,0,13.75,94.83,34.83,8.71,Irfan Pathan,27,10,1984,34,Experienced,0.0,0.0,0.0009037505648441,0.0121250797702616,0.0,0.0,0.0222222222222222,0.1350877192982456,0.0,0.0,2.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
119,IR Jaggi,Kolkata Knight Riders,1,2,33.0,40.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,33.0,82.5,,,Ishank Jaggi,27,1,1989,29,Peak,0.0,0.0,0.0001506250941406,0.0,0.0,0.0,0.0111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
