,player_name,team,IsIndian,innings,runs_scored,balls_faced,fours,sixes,is_dismissed,balls_bowled,runs_given,wickets_taken,extra_runs_given,maiden_overs_bowled,catches_taken,stumpings,run_outs,fifty,century,Three_wicket_haul,Five_wicket_haul,retention,Batting_Average,Batting_Strike_Rate,Bowling_Average,Bowling_Economy,full_name,Day,Month,Year,age_at_auction,age_category,Visibility Score 2024,Visibility Score 2023,Visibility Score 2022,Average Sentiment Score 2024,Average Sentiment Score 2023,Average Sentiment Score 2022,Positive Mentions 2024,Positive Mentions 2023,Positive Mentions 2022,Negative Mentions 2024,Negative Mentions 2023,Negative Mentions 2022,Entertainment Score 2022,Entertainment Score 2023,Entertainment Score 2024
67,DJ Bravo,Chennai Super Kings,0,10,23.0,26.0,1.0,1.0,2.0,229.0,303.0,17.0,27.0,1.0,3.0,0.0,0.0,0,0,3,0,0,11.5,88.46,17.82,7.94,DJ Bravo,10,7,1983,42,Veteran,0.0,0.0,0.0016706886950064,0.0,0.0,0.101410934744268,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
68,DJ Hooda,Lucknow Super Giants,1,37,680.0,540.0,55.0,23.0,33.0,49.0,73.0,1.0,1.0,0.0,22.0,0.0,1.0,5,0,0,0,0,20.61,125.93,73.0,8.94,Deepak Hooda,19,4,1995,30,Peak,0.0006882312456985,0.0013667425968109,0.0001856320772229,0.0,0.0333333333333333,-0.1749999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69,DJ Mitchell,Chennai Super Kings,0,13,318.0,228.0,27.0,10.0,11.0,38.0,70.0,1.0,2.0,0.0,9.0,0.0,0.0,2,0,0,0,0,28.91,139.47,70.0,11.05,Daryl Mitchell,20,11,1991,34,Experienced,0.0034411562284927,0.012756264236902,0.0018563207722294,0.3614285714285715,0.2444228316326531,0.1313809523809524,4.0,22.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0
70,DJ Mitchell,Rajasthan Royals,0,2,33.0,46.0,1.0,0.0,2.0,13.0,27.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,16.5,71.74,,12.46,Daryl Mitchell,20,11,1991,34,Experienced,0.0034411562284927,0.012756264236902,0.0018563207722294,0.3614285714285715,0.2444228316326531,0.1313809523809524,4.0,22.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0
71,DJ Willey,Royal Challengers Bengaluru,0,8,53.0,64.0,7.0,0.0,3.0,160.0,181.0,5.0,8.0,1.0,2.0,0.0,0.0,0,0,0,0,0,17.67,82.81,36.2,6.79,David Willey,28,2,1990,35,Experienced,0.0,0.0159453302961275,0.0,0.0,0.2098376623376623,0.0,0.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
72,DL Chahar,Chennai Super Kings,1,18,1.0,2.0,0.0,0.0,0.0,361.0,504.0,18.0,21.0,0.0,1.0,0.0,0.0,0,0,2,0,0,,50.0,28.0,8.38,Deepak Chahar,8,7,1992,33,Experienced,0.0013764624913971,0.0077448747152619,0.0025988490811212,0.1745238095238095,0.1718169085816144,0.0483928571428571,2.0,12.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0
73,DP Conway,Chennai Super Kings,0,22,924.0,669.0,100.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9,0,0,0,0,46.2,138.12,,,Devon Conway,7,8,1991,34,Experienced,0.0,0.0136674259681093,0.0020419528494523,0.0,0.1340743839493839,0.1053345959595959,0.0,19.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0
74,DR Sams,Lucknow Super Giants,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,,,,Daniel Sams,27,10,1992,33,Experienced,0.0,0.0027334851936218,0.0042695377761277,0.0,0.2902777777777777,0.0217391304347826,0.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0
75,DR Sams,Mumbai Indians,0,11,38.0,40.0,1.0,3.0,8.0,274.0,375.0,14.0,32.0,0.0,7.0,0.0,0.0,0,0,2,0,0,4.75,95.0,26.79,8.21,Daniel Sams,27,10,1992,33,Experienced,0.0,0.0027334851936218,0.0042695377761277,0.0,0.2902777777777777,0.0217391304347826,0.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0
76,Dhruv Jurel,Rajasthan Royals,1,22,347.0,237.0,29.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2,0,0,0,1,26.69,146.41,,,Dhruv Jurel,21,1,2001,24,Emerging,0.0626290433585684,0.0018223234624145,0.0,0.0943913521891874,-0.1508333333333333,0.0,63.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0
77,E Lewis,Lucknow Super Giants,0,6,73.0,60.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,0,0,0,0,24.33,121.67,,,Evin Lewis,27,12,1991,34,Experienced,0.0,0.0,0.0007425283088917,0.0,0.0,0.1125,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
78,F du Plessis,Royal Challengers Bengaluru,0,45,1636.0,1136.0,156.0,70.0,44.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,15,0,0,0,0,37.18,144.01,,,Faf Du Plessis,13,7,1984,41,Veteran,0.0068823124569855,0.0082004555808656,0.0011137924633376,-0.04,0.0768099647266313,0.1862847222222222,2.0,8.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0
79,FA Allen,Mumbai Indians,0,1,8.0,7.0,1.0,0.0,1.0,24.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8.0,114.29,46.0,11.5,Fabian Allen,5,7,1995,30,Peak,0.0,0.0,0.0022275849266753,0.0,0.0,0.0777777777777777,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0
80,Fazalhaq Farooqi,Sunrisers Hyderabad,0,7,3.0,13.0,0.0,0.0,0.0,162.0,229.0,6.0,12.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,23.08,38.17,8.48,Fazalhaq Farooqi,22,9,2000,25,Emerging,0.0,0.0,0.0001856320772229,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,G Coetzee,Mumbai Indians,0,10,14.0,22.0,0.0,1.0,4.0,216.0,357.0,13.0,39.0,0.0,1.0,0.0,0.0,0,0,2,0,0,3.5,63.64,27.46,9.92,Gerald Coetzee,10,2,2000,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,GD Phillips,Sunrisers Hyderabad,1,6,39.0,22.0,2.0,4.0,5.0,18.0,20.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,7.8,177.27,20.0,6.67,Glenn Phillips,12,6,1996,29,Peak,0.0,0.0,0.0038982736216818,0.0,0.0,0.096031746031746,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0
83,GJ Maxwell,Royal Challengers Bengaluru,0,37,753.0,455.0,66.0,48.0,31.0,308.0,390.0,18.0,12.0,1.0,12.0,0.0,2.0,6,0,0,0,0,24.29,165.49,21.67,7.6,Glenn Maxwell,14,10,1988,37,Veteran,0.0144528561596696,0.0086560364464692,0.0038982736216818,0.0809126984126984,0.1109421280473912,0.1571428571428571,7.0,13.0,10.0,6.0,3.0,1.0,0.0,0.0,0.0
84,Gulbadin Naib,Delhi Capitals,0,2,19.0,15.0,1.0,1.0,1.0,6.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,19.0,126.67,,12.0,Gulbadin Naib,16,3,1991,34,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Gurnoor Brar,Punjab Kings,1,1,0.0,0.0,0.0,0.0,0.0,21.0,42.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,12.0,Gurnoor Brar,25,5,2000,25,Emerging,0.0,0.0054669703872437,0.0,0.0,0.1977865388579674,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,H Klaasen,Sunrisers Hyderabad,0,26,927.0,555.0,51.0,63.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,4.0,6,1,0,0,1,44.14,167.03,,,Heinrich Klaasen,30,7,1991,34,Experienced,0.0082587749483826,0.0,0.006497122702803,0.1744313864912188,0.0,0.2283131313131313,10.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0
87,H Sharma,Royal Challengers Bengaluru,1,2,0.0,0.0,0.0,0.0,0.0,30.0,62.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,12.4,Himanshu Sharma,9,11,1995,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,HC Brook,Sunrisers Hyderabad,0,11,190.0,159.0,23.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,1,0,0,0,21.11,119.5,,,Harry Brook,22,2,1999,26,Peak,0.0,0.0086560364464692,0.0,0.0,0.1423017771701982,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
89,HE van der Dussen,Rajasthan Royals,0,3,22.0,25.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,11.0,88.0,,,Rassie van der Dussen,2,7,1989,36,Veteran,0.0,0.0,0.0037126415444588,0.0,0.0,-0.0741666666666666,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
90,HH Pandya,Gujarat Titans,1,30,833.0,641.0,75.0,27.0,21.0,345.0,467.0,12.0,29.0,0.0,9.0,0.0,2.0,6,0,1,0,0,39.67,129.95,38.92,8.12,Hardik Pandya,10,11,1993,32,Experienced,0.0172057811424638,0.0697038724373576,0.00315574531279,0.1599075435203094,0.0673975339293967,0.0316780645824763,14.0,68.0,8.0,4.0,39.0,6.0,0.0,0.0,0.0
91,HH Pandya,Mumbai Indians,1,14,216.0,154.0,17.0,11.0,12.0,226.0,389.0,13.0,12.0,0.0,4.0,0.0,0.0,0,0,3,0,1,18.0,140.26,29.92,10.33,Hardik Pandya,10,11,1993,32,Experienced,0.0172057811424638,0.0697038724373576,0.00315574531279,0.1599075435203094,0.0673975339293967,0.0316780645824763,14.0,68.0,8.0,4.0,39.0,6.0,0.0,0.0,0.0
92,HR Shokeen,Mumbai Indians,1,13,66.0,67.0,9.0,0.0,3.0,213.0,320.0,5.0,19.0,0.0,5.0,0.0,0.0,0,0,0,0,0,22.0,98.51,64.0,9.01,Hritk Shokeen,14,8,2000,25,Emerging,0.0,0.0013667425968109,0.0016706886950064,0.0,0.2095238095238095,0.0174074074074074,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
93,HV Patel,Punjab Kings,1,14,13.0,19.0,1.0,1.0,3.0,317.0,485.0,30.0,35.0,0.0,5.0,0.0,2.0,0,0,6,0,0,4.33,68.42,16.17,9.18,Harshal Patel,23,11,1990,35,Experienced,0.0,0.0136674259681093,0.0005568962316688,0.0,0.2275975228475228,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94,HV Patel,Royal Challengers Bengaluru,1,28,49.0,48.0,4.0,3.0,6.0,640.0,889.0,36.0,72.0,2.0,4.0,0.0,0.0,0,0,2,1,0,8.17,102.08,24.69,8.33,Harshal Patel,23,11,1990,35,Experienced,0.0,0.0136674259681093,0.0005568962316688,0.0,0.2275975228475228,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
95,Harpreet Brar,Punjab Kings,1,30,149.0,126.0,14.0,6.0,12.0,496.0,676.0,20.0,23.0,0.0,12.0,0.0,0.0,0,0,2,0,0,12.42,118.25,33.8,8.18,Harpreet Brar,16,9,1995,30,Peak,0.0027529249827942,0.0022779043280182,0.0005568962316688,0.5,0.2599999999999999,-0.0888888888888888,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96,Harpreet Singh,Punjab Kings,1,5,103.0,93.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,25.75,110.75,,,Harpreet Singh,11,8,1991,34,Experienced,0.0,0.0004555808656036,0.0,0.0,0.2333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Harshit Rana,Kolkata Knight Riders,1,19,2.0,3.0,0.0,0.0,2.0,403.0,590.0,27.0,27.0,2.0,5.0,0.0,0.0,0,0,3,0,1,1.0,66.67,21.85,8.78,Harshit Rana,22,12,2001,24,Emerging,0.0330350997935306,0.0077448747152619,0.0016706886950064,0.1164795604124872,0.1756652661064426,0.2111111111111111,27.0,9.0,3.0,9.0,3.0,1.0,0.0,0.0,0.0
98,I Sharma,Delhi Capitals,1,17,2.0,9.0,0.0,0.0,0.0,339.0,476.0,22.0,38.0,0.0,2.0,0.0,1.0,0,0,2,0,0,,22.22,21.64,8.42,Ishant Sharma,9,2,1988,37,Veteran,0.0006882312456985,0.0,0.0033413773900129,0.32169992609017,0.0,0.2403769841269841,1.0,0.0,10.0,0.0,0.0,1.0,18.0,0.0,0.0
99,Ishan Kishan,Mumbai Indians,1,44,1192.0,902.0,134.0,45.0,42.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,9.0,7,0,0,0,0,28.38,132.15,,,Ishan Kishan,18,7,1998,27,Peak,0.0123881624225739,0.0059225512528473,0.0033413773900129,0.0741512345679012,0.0034798534798534,0.0816666666666666,7.0,2.0,7.0,1.0,2.0,6.0,0.0,0.0,0.0
100,J Fraser-McGurk,Delhi Capitals,0,10,330.0,150.0,32.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4,0,0,0,0,41.25,220.0,,,Jack Fraser-McGurk,4,11,2002,23,Emerging,0.0089470061940812,0.0,0.0,-0.0087454212454212,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
101,J Little,Gujarat Titans,0,11,0.0,0.0,0.0,0.0,0.0,236.0,341.0,13.0,10.0,0.0,5.0,0.0,0.0,0,0,2,0,0,,,26.23,8.67,Joshua Little,11,1,1999,26,Peak,0.0034411562284927,0.006378132118451,0.0,-0.1125116713352007,-0.0066560374149659,0.0,1.0,8.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0
102,J Suchith,Sunrisers Hyderabad,1,6,2.0,8.0,0.0,0.0,2.0,115.0,141.0,7.0,9.0,0.0,3.0,0.0,0.0,0,0,0,0,0,1.0,25.0,20.14,7.36,Jagadeesha Suchith,16,1,1994,31,Experienced,0.0,0.0,0.0018563207722294,0.0,0.0,0.18,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
103,J Yadav,Gujarat Titans,1,2,0.0,0.0,0.0,0.0,0.0,24.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,,,,6.5,Jayant Yadav,22,1,1990,35,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,JA Richardson,Delhi Capitals,0,1,2.0,2.0,0.0,0.0,1.0,25.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.0,100.0,,9.6,Jhye Richardson,20,9,1996,29,Peak,0.0,0.0018223234624145,0.0020419528494523,0.0,-0.25,0.2145021645021644,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0
105,JC Archer,Mumbai Indians,0,5,4.0,4.0,0.0,0.0,0.0,129.0,202.0,2.0,25.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,100.0,101.0,9.4,Jofra Archer,4,1,1995,30,Peak,0.0,0.0086560364464692,0.0111379246333766,0.0,0.0468859649122807,0.0469303350970017,0.0,9.0,25.0,0.0,5.0,20.0,0.0,0.0,0.0
106,JC Buttler,Rajasthan Royals,0,42,1614.0,1160.0,162.0,71.0,40.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,8,6,0,0,0,40.35,139.14,,,Jos Buttler,9,8,1990,35,Experienced,0.0481761871988988,0.0104783599088838,0.0116948208650454,0.0195748750257678,0.2170288286592634,0.0129960317460317,23.0,13.0,13.0,16.0,6.0,23.0,0.0,0.0,0.0
107,JD Unadkat,Lucknow Super Giants,1,3,9.0,7.0,1.0,0.0,1.0,52.0,92.0,1.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.0,128.57,92.0,10.62,Jaydev Unadkat,18,10,1991,34,Experienced,0.0027529249827942,0.0004555808656036,0.0074252830889177,-0.15625,0.7,0.0511868686868687,0.0,1.0,16.0,1.0,0.0,7.0,0.0,0.0,0.0
108,JD Unadkat,Mumbai Indians,1,5,59.0,37.0,4.0,3.0,1.0,123.0,191.0,7.0,5.0,0.0,1.0,0.0,0.0,0,0,0,0,0,59.0,159.46,27.29,9.32,Jaydev Unadkat,18,10,1991,34,Experienced,0.0027529249827942,0.0004555808656036,0.0074252830889177,-0.15625,0.7,0.0511868686868687,0.0,1.0,16.0,1.0,0.0,7.0,0.0,0.0,0.0
109,JD Unadkat,Sunrisers Hyderabad,1,11,24.0,27.0,2.0,1.0,2.0,200.0,321.0,9.0,15.0,0.0,0.0,0.0,1.0,0,0,1,0,0,12.0,88.89,35.67,9.63,Jaydev Unadkat,18,10,1991,34,Experienced,0.0027529249827942,0.0004555808656036,0.0074252830889177,-0.15625,0.7,0.0511868686868687,0.0,1.0,16.0,1.0,0.0,7.0,0.0,0.0,0.0
110,JDS Neesham,Rajasthan Royals,0,2,31.0,27.0,3.0,0.0,1.0,18.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,31.0,114.81,,9.67,Jimmy Neesham,17,9,1990,35,Experienced,0.0,0.0,0.0007425283088917,0.0,0.0,-0.0208333333333333,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
111,JE Root,Rajasthan Royals,0,2,10.0,15.0,1.0,0.0,1.0,12.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,10.0,66.67,,7.5,Joe Root,30,12,1990,35,Experienced,0.0,0.0009111617312072,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112,JJ Bumrah,Mumbai Indians,1,27,12.0,21.0,1.0,0.0,1.0,655.0,733.0,37.0,42.0,2.0,2.0,0.0,0.0,0,0,6,2,1,12.0,57.14,19.81,6.71,Jasprit Bumrah,12,6,1993,32,Experienced,0.0282174810736407,0.0091116173120728,0.0048264340077965,0.1764872802867221,0.2540229978354978,0.0763519813519813,25.0,17.0,14.0,4.0,2.0,7.0,0.0,0.0,0.0
113,JJ Roy,Kolkata Knight Riders,0,8,285.0,196.0,36.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,0,0,0,0,35.62,145.41,,,Jason Roy,21,7,1990,35,Experienced,0.0,0.0041002277904328,0.0111379246333766,0.0,0.2058553791887125,0.095623897707231,0.0,8.0,21.0,0.0,1.0,9.0,0.0,0.0,0.0
114,JM Bairstow,Punjab Kings,0,22,551.0,377.0,67.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,2,1,0,0,0,26.24,146.15,,,Jonny Bairstow,26,9,1989,36,Veteran,0.0013764624913971,0.0068337129840546,0.0011137924633376,-0.05,0.260559163059163,0.1305555555555555,1.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
115,JM Sharma,Punjab Kings,1,39,730.0,501.0,53.0,45.0,32.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,5.0,0,0,0,0,0,22.81,145.71,,,Jitesh Sharma,22,10,1993,32,Experienced,0.0020646937370956,0.0041002277904328,0.0011137924633376,0.057037037037037,0.1224134199134199,0.0416666666666666,2.0,8.0,1.0,0.0,1.0,2.0,18.0,0.0,0.0
116,JO Holder,Lucknow Super Giants,0,12,58.0,46.0,2.0,6.0,6.0,266.0,399.0,16.0,25.0,0.0,4.0,0.0,0.0,0,0,3,0,0,9.67,126.09,24.94,9.0,Jason Holder,11,5,1991,34,Experienced,0.0,0.0004555808656036,0.0105810284017078,0.0,0.0837301587301587,0.1156261866788182,0.0,1.0,24.0,0.0,0.0,10.0,0.0,0.0,0.0
117,JO Holder,Rajasthan Royals,0,8,12.0,12.0,0.0,1.0,2.0,176.0,290.0,4.0,11.0,0.0,3.0,0.0,0.0,0,0,0,0,0,6.0,100.0,72.5,9.89,Jason Holder,11,5,1991,34,Experienced,0.0,0.0004555808656036,0.0105810284017078,0.0,0.0837301587301587,0.1156261866788182,0.0,1.0,24.0,0.0,0.0,10.0,0.0,0.0,0.0
118,JP Behrendorff,Mumbai Indians,0,12,6.0,9.0,0.0,0.0,0.0,262.0,395.0,17.0,22.0,0.0,2.0,0.0,0.0,0,0,3,0,0,,66.67,23.24,9.05,Jason Behrendorff,20,4,1990,35,Experienced,0.0,0.0022779043280182,0.0001856320772229,0.0,0.3947619047619047,-0.2,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
119,JR Hazlewood,Royal Challengers Bengaluru,0,15,19.0,29.0,1.0,0.0,0.0,346.0,456.0,24.0,16.0,1.0,0.0,0.0,0.0,0,0,4,0,0,,65.52,19.0,7.91,Josh Hazlewood,1,8,1991,34,Experienced,0.0,0.0209567198177676,0.0011137924633376,0.0,0.0757686335403726,0.2833333333333334,0.0,20.0,4.0,0.0,11.0,0.0,0.0,2.0,0.0
120,K Gowtham,Lucknow Super Giants,1,16,61.0,46.0,2.0,5.0,5.0,185.0,249.0,8.0,8.0,1.0,11.0,0.0,0.0,0,0,0,0,0,12.2,132.61,31.12,8.08,Krishnappa Gowtham,20,10,1988,37,Veteran,0.0,0.0004555808656036,0.0001856320772229,0.0,0.3,0.0399999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
121,K Kartikeya,Mumbai Indians,1,12,9.0,13.0,1.0,0.0,2.0,241.0,334.0,10.0,13.0,0.0,1.0,0.0,0.0,0,0,0,0,0,4.5,69.23,33.4,8.32,Kumar Kartikeya,26,12,1997,28,Peak,0.0,0.0009111617312072,0.0027844811583441,0.0,0.3163988095238095,0.0472499999999999,0.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
122,K Khejroliya,Kolkata Knight Riders,1,2,0.0,0.0,0.0,0.0,0.0,28.0,64.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,32.0,13.71,Kulwant Khejroliya,13,3,1992,33,Experienced,0.0,0.0,0.0003712641544458,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
123,K Rabada,Punjab Kings,0,30,68.0,66.0,5.0,4.0,6.0,712.0,1043.0,41.0,72.0,0.0,7.0,0.0,0.0,0,0,3,0,0,11.33,103.03,25.44,8.79,Kagiso Rabada,25,5,1995,30,Peak,0.0068823124569855,0.006378132118451,0.0024132170038982,-0.0301666666666666,0.1273848175633889,0.1314102564102564,2.0,8.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0
124,K Yadav,Rajasthan Royals,1,2,0.0,0.0,0.0,0.0,0.0,42.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,34.0,9.71,Kuldeep Yadav,14,12,1994,31,Experienced,0.0,0.0009111617312072,0.0,0.0,-0.0333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
125,KA Maharaj,Rajasthan Royals,0,2,1.0,2.0,0.0,0.0,1.0,36.0,39.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1.0,50.0,19.5,6.5,Keshav Maharaj,2,7,1990,35,Experienced,0.0013764624913971,0.0,0.0,0.0518578643578643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,KA Pollard,Mumbai Indians,0,11,144.0,146.0,6.0,9.0,12.0,87.0,130.0,4.0,8.0,0.0,7.0,0.0,0.0,0,0,0,0,0,12.0,98.63,32.5,8.97,Kieron Pollard,5,12,1987,38,Veteran,0.0,0.0,0.0007425283088917,0.0,0.0,0.1282407407407407,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
127,KD Karthik,Royal Challengers Bengaluru,1,43,796.0,489.0,67.0,49.0,27.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,2.0,3,0,0,0,0,29.48,162.78,,,Dinesh Karthik,6,1,1985,40,Veteran,0.013764624913971,0.0250569476082004,0.0115091887878225,0.1075257205108577,0.0219832251082251,0.0808620478983382,13.0,27.0,26.0,2.0,12.0,13.0,0.0,0.0,0.0
128,KH Pandya,Lucknow Super Giants,1,43,504.0,434.0,39.0,15.0,26.0,690.0,847.0,26.0,34.0,1.0,18.0,0.0,1.0,0,0,3,0,0,19.38,116.13,32.58,7.37,Krunal Pandya,24,3,1991,34,Experienced,0.0,0.0022779043280182,0.0007425283088917,0.0,-0.0704166666666666,-0.0437499999999999,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
129,KK Ahmed,Delhi Capitals,1,33,0.0,2.0,0.0,0.0,2.0,778.0,1117.0,43.0,71.0,3.0,3.0,0.0,1.0,0,0,2,0,0,0.0,0.0,25.98,8.61,Khaleel Ahmed,12,5,1997,28,Peak,0.0,0.0,0.0003712641544458,0.0,0.0,-0.0104166666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
130,KK Nair,Rajasthan Royals,1,2,16.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,8.0,88.89,,,Karun Nair,12,6,1991,34,Experienced,0.0,0.0,0.0037126415444588,0.0,0.0,0.2168229166666666,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
131,KL Nagarkoti,Delhi Capitals,1,3,0.0,0.0,0.0,0.0,0.0,13.0,29.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,,,,13.38,Kamlesh Nagarkoti,28,12,1999,26,Peak,0.0,0.0,0.0001856320772229,0.0,0.0,-0.0208333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
132,KL Rahul,Lucknow Super Giants,1,37,1410.0,1117.0,118.0,53.0,33.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,2.0,10,2,0,0,0,42.73,126.23,,,KL Rahul,18,4,1992,33,Experienced,0.0667584308327598,0.0109339407744874,0.0261741228884351,0.1020250183368582,0.0661970899470899,0.0706509923619853,49.0,13.0,48.0,8.0,5.0,20.0,9.0,0.0,0.0
133,KM Asif,Rajasthan Royals,1,4,0.0,2.0,0.0,0.0,1.0,91.0,139.0,3.0,10.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,46.33,9.16,KM Asif,24,7,1993,32,Experienced,0.0,0.0,0.0007425283088917,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
134,KM Jadhav,Royal Challengers Bengaluru,1,1,12.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,120.0,,,Kedar Jadhav,26,3,1985,40,Veteran,0.0,0.041002277904328,0.0,0.0,0.0573844696969697,0.0,0.0,26.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
