,player_name,team,IsIndian,innings,runs_scored,balls_faced,fours,sixes,is_dismissed,balls_bowled,runs_given,wickets_taken,extra_runs_given,maiden_overs_bowled,catches_taken,stumpings,run_outs,fifty,century,Three_wicket_haul,Five_wicket_haul,retention,Batting_Average,Batting_Strike_Rate,Bowling_Average,Bowling_Economy,full_name,Day,Month,Year,age_at_auction,age_category,Visibility Score 2013,Visibility Score 2012,Visibility Score 2011,Average Sentiment Score 2013,Average Sentiment Score 2012,Average Sentiment Score 2011,Positive Mentions 2013,Positive Mentions 2012,Positive Mentions 2011,Negative Mentions 2013,Negative Mentions 2012,Negative Mentions 2011,Entertainment Score 2011,Entertainment Score 2012,Entertainment Score 2013
170,L Ablish,Kings XI Punjab,1,1,0.0,2.0,0.0,0.0,0.0,18.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,13.0,Love Ablish,12,3,1982,32,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,L Balaji,Kolkata Knight Riders,1,35,13.0,12.0,1.0,0.0,1.0,782.0,951.0,38.0,72.0,2.0,4.0,0.0,2.0,0,0,3,0,0,13.0,108.33,25.03,7.3,Lakshmipathy Balaji,27,9,1981,33,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,LA Pomersbach,Kings XI Punjab,0,3,58.0,60.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.33,96.67,,,Luke Pomersbach,28,9,1984,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,LA Pomersbach,Royal Challengers Bengaluru,0,6,51.0,41.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,12.75,124.39,,,Luke Pomersbach,28,9,1984,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,LJ Wright,Pune Warriors,0,7,106.0,63.0,16.0,3.0,4.0,75.0,125.0,2.0,5.0,0.0,2.0,0.0,2.0,0,0,0,0,0,26.5,168.25,62.5,10.0,Luke Wright,3,7,1985,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,LR Shukla,Kolkata Knight Riders,1,14,92.0,80.0,6.0,5.0,10.0,30.0,34.0,2.0,0.0,0.0,9.0,0.0,1.0,0,0,0,0,0,9.2,115.0,17.0,6.8,Laxmi Ratan Shukla,5,6,1981,33,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,LRPL Taylor,Delhi Daredevils,0,12,197.0,177.0,12.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,0,0,0,0,17.91,111.3,,,Ross Taylor,3,8,1984,30,Peak,0.010482180293501,0.0070422535211267,0.0036363636363636,-0.0545666666666666,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
177,LRPL Taylor,Pune Warriors,0,5,63.0,77.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,15.75,81.82,,,Ross Taylor,3,8,1984,30,Peak,0.010482180293501,0.0070422535211267,0.0036363636363636,-0.0545666666666666,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
178,LRPL Taylor,Rajasthan Royals,0,12,181.0,158.0,11.0,7.0,5.0,6.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,36.2,114.56,,11.0,Ross Taylor,3,8,1984,30,Peak,0.010482180293501,0.0070422535211267,0.0036363636363636,-0.0545666666666666,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
179,M Kaif,Royal Challengers Bengaluru,1,7,55.0,51.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,0,0,0,0,13.75,107.84,,,Mohammad Kaif,12,1,1980,34,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,M Kartik,Pune Warriors,1,17,38.0,36.0,2.0,1.0,2.0,355.0,437.0,6.0,25.0,1.0,4.0,0.0,0.0,0,0,0,0,0,19.0,105.56,72.83,7.39,Murali Kartik,9,11,1976,38,Veteran,0.0041928721174004,0.0,0.0,0.11875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,M Kartik,Royal Challengers Bengaluru,1,11,2.0,3.0,0.0,0.0,1.0,241.0,290.0,11.0,15.0,0.0,4.0,0.0,0.0,0,0,0,0,0,2.0,66.67,26.36,7.22,Murali Kartik,9,11,1976,38,Veteran,0.0041928721174004,0.0,0.0,0.11875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,M Klinger,Kochi Tuskers Kerala,0,4,73.0,78.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.25,93.59,,,Michael Klinger,7,4,1980,34,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,M Manhas,Pune Warriors,1,19,247.0,244.0,19.0,8.0,14.0,42.0,42.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0,0,0,0,17.64,101.23,,6.0,Mithun Manhas,10,12,1979,35,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,M Morkel,Delhi Daredevils,0,37,100.0,60.0,9.0,5.0,8.0,910.0,1143.0,52.0,68.0,0.0,2.0,0.0,1.0,0,0,7,0,0,12.5,166.67,21.98,7.54,Morne Morkel,10,6,1984,30,Peak,0.0125786163522012,0.0,0.0,-0.0837962962962963,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
185,M Muralitharan,Kochi Tuskers Kerala,0,5,5.0,8.0,0.0,0.0,0.0,117.0,145.0,2.0,8.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,62.5,72.5,7.44,Muttiah Muralitharan,17,4,1972,42,Veteran,0.0020964360587002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,M Muralitharan,Royal Challengers Bengaluru,0,16,6.0,9.0,0.0,0.0,2.0,386.0,456.0,18.0,27.0,0.0,2.0,0.0,1.0,0,0,2,0,0,3.0,66.67,25.33,7.09,Muttiah Muralitharan,17,4,1972,42,Veteran,0.0020964360587002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,M Rawat,Pune Warriors,1,1,5.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,5.0,45.45,,,Mayank Rawat,12,4,1999,15,Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,M Vijay,Chennai Super Kings,1,45,1082.0,915.0,100.0,38.0,42.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5,1,0,0,0,25.76,118.25,,,Murali Vijay,4,1,1984,30,Peak,0.0083857442348008,0.0035211267605633,0.0472727272727272,0.0383680555555555,-0.0138888888888888,0.1548763736263736,3.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
189,M Vohra,Kings XI Punjab,1,11,161.0,117.0,22.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,23.0,137.61,,,Manan Vohra,18,7,1993,21,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,M de Lange,Kolkata Knight Riders,0,3,0.0,0.0,0.0,0.0,0.0,64.0,108.0,3.0,5.0,0.0,0.0,0.0,0.0,0,0,1,0,0,,,36.0,10.12,Marchant de Lange,13,10,1990,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,MA Agarwal,Royal Challengers Bengaluru,1,25,433.0,357.0,41.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1,0,0,0,0,18.83,121.29,,,Mayank Agarwal,16,2,1991,23,Emerging,0.0020964360587002,0.0,0.0,-0.2249999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
192,MC Henriques,Royal Challengers Bengaluru,0,10,165.0,127.0,20.0,3.0,4.0,132.0,187.0,8.0,7.0,0.0,5.0,0.0,0.0,0,0,0,0,0,41.25,129.92,23.38,8.5,Moises Henriques,2,1,1987,27,Peak,0.0020964360587002,0.0,0.0,0.3688333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,MC Juneja,Delhi Daredevils,1,7,125.0,134.0,11.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.86,93.28,,,Manpreet Juneja,9,12,1990,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,MD Mishra,Pune Warriors,1,6,71.0,64.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.2,110.94,,,Mohnish Mishra,2,9,1984,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,MDKJ Perera,Rajasthan Royals,0,2,14.0,13.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.0,107.69,,,Kusal Perera,17,8,1990,24,Emerging,0.0020964360587002,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
196,MEK Hussey,Chennai Super Kings,0,39,1486.0,1244.0,162.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,12,0,0,0,0,42.46,119.45,,,Michael Hussey,27,5,1975,39,Veteran,0.010482180293501,0.0176056338028169,0.0109090909090909,-0.0199999999999999,-0.0111111111111111,0.2083333333333333,2.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0
197,MG Johnson,Mumbai Indians,0,17,39.0,37.0,2.0,2.0,4.0,403.0,471.0,24.0,35.0,0.0,7.0,0.0,1.0,0,0,2,0,0,9.75,105.41,19.62,7.01,Mitchell Johnson,11,2,1981,33,Experienced,0.0041928721174004,0.0,0.0,0.1875,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,MG Neser,Kings XI Punjab,0,1,0.0,0.0,0.0,0.0,0.0,25.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,14.88,Michael Neser,29,3,1990,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,MJ Clarke,Pune Warriors,0,6,98.0,96.0,12.0,0.0,6.0,66.0,72.0,3.0,5.0,0.0,1.0,0.0,0.0,0,0,0,0,0,16.33,102.08,24.0,6.55,Michael Clarke,4,2,1981,33,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,MJ Lumb,Deccan Chargers,0,1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,Michael Lumb,2,12,1980,34,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,MK Pandey,Pune Warriors,1,25,525.0,487.0,51.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,3,0,0,0,0,22.83,107.8,,,Manish Pandey,9,10,1989,25,Emerging,0.0,0.0140845070422535,0.0109090909090909,0.0,-0.2052083333333333,0.2166666666666666,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
202,MK Tiwary,Kolkata Knight Riders,1,40,765.0,729.0,59.0,18.0,27.0,13.0,23.0,0.0,1.0,0.0,26.0,0.0,0.0,2,0,0,0,0,28.33,104.94,,10.62,Manoj Tiwary,14,11,1985,29,Peak,0.0041928721174004,0.0,0.0036363636363636,0.35,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,MM Patel,Mumbai Indians,1,31,2.0,8.0,0.0,0.0,1.0,708.0,889.0,42.0,39.0,3.0,8.0,0.0,0.0,0,0,6,1,0,2.0,25.0,21.17,7.53,Munaf Patel,7,12,1983,31,Experienced,0.0041928721174004,0.0,0.0,0.1875,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,MM Sharma,Chennai Super Kings,1,15,0.0,5.0,0.0,0.0,1.0,311.0,327.0,21.0,8.0,0.0,2.0,0.0,1.0,0,0,2,0,0,0.0,0.0,15.57,6.31,Mohit Mahipal Sharma,18,9,1988,26,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,MN Samuels,Pune Warriors,0,10,132.0,142.0,8.0,5.0,9.0,201.0,251.0,10.0,7.0,0.0,1.0,0.0,0.0,0,0,1,0,0,14.67,92.96,25.1,7.49,Marlon Samuels,2,5,1981,33,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,MR Marsh,Pune Warriors,0,14,190.0,159.0,8.0,13.0,9.0,208.0,286.0,14.0,12.0,0.0,7.0,0.0,0.0,0,0,1,0,0,21.11,119.5,20.43,8.25,Mitchell Marsh,20,10,1991,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,MS Bisla,Kolkata Knight Riders,1,26,540.0,509.0,60.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,2.0,3,0,0,0,0,21.6,106.09,,,Manvinder Bisla,27,12,1984,30,Peak,0.0,0.0176056338028169,0.0145454545454545,0.0,-0.0333333333333333,0.1,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
208,MS Dhoni,Chennai Super Kings,1,48,1211.0,828.0,83.0,57.0,34.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,8.0,7,0,0,0,1,35.62,146.26,,,Mahendra Singh Dhoni,7,7,1981,33,Experienced,0.0712788259958071,0.0352112676056338,0.0327272727272727,0.2143528244631186,0.0419305555555555,0.0449349107682441,18.0,5.0,4.0,6.0,3.0,4.0,0.0,0.0,0.0
209,MS Gony,Deccan Chargers,1,9,4.0,10.0,0.0,0.0,2.0,206.0,303.0,8.0,19.0,0.0,1.0,0.0,0.0,0,0,1,0,0,2.0,40.0,37.88,8.83,Manpreet Gony,1,4,1984,30,Peak,0.0020964360587002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,MS Gony,Kings XI Punjab,1,8,45.0,27.0,4.0,3.0,3.0,175.0,261.0,7.0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.0,166.67,37.29,8.95,Manpreet Gony,1,4,1984,30,Peak,0.0020964360587002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,MS Wade,Delhi Daredevils,0,3,22.0,33.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.33,66.67,,,Matthew Wade,26,12,1987,27,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,MV Boucher,Kolkata Knight Riders,0,2,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,6.0,100.0,,,Mark Boucher,12,3,1976,38,Veteran,0.0,0.0,0.0072727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Mandeep Singh,Kings XI Punjab,1,36,739.0,619.0,93.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,3,0,0,0,0,21.74,119.39,,,Mandeep Singh,18,12,1991,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Mohammed Shami,Kolkata Knight Riders,1,3,5.0,10.0,0.0,0.0,1.0,57.0,79.0,1.0,8.0,0.0,0.0,0.0,1.0,0,0,0,0,0,5.0,50.0,79.0,8.32,Mohammed Shami,9,3,1990,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,N Saini,Kings XI Punjab,1,10,140.0,143.0,16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,1,0,0,0,0,12.73,97.9,,,Nitin Saini,28,10,1988,26,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,ND Doshi,Rajasthan Royals,1,3,0.0,13.0,0.0,0.0,1.0,32.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,62.0,11.62,Nayan Doshi,10,6,1978,36,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,NJ Rimmington,Kings XI Punjab,0,1,1.0,1.0,0.0,0.0,0.0,18.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,100.0,,6.67,Nathan Rimmington,11,11,1982,32,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,NL McCullum,Pune Warriors,0,2,26.0,23.0,0.0,1.0,3.0,30.0,35.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,8.67,113.04,,7.0,Nathan McCullum,9,1,1980,34,Experienced,0.0,0.0,0.0036363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,NLTC Perera,Kochi Tuskers Kerala,0,4,23.0,29.0,4.0,0.0,2.0,86.0,114.0,5.0,5.0,0.0,0.0,0.0,1.0,0,0,0,0,0,11.5,79.31,22.8,7.95,Thisara Perera,4,3,1989,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,NLTC Perera,Mumbai Indians,0,3,4.0,12.0,0.0,0.0,1.0,15.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,4.0,33.33,,10.8,Thisara Perera,4,3,1989,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,NLTC Perera,Sunrisers Hyderabad,0,16,235.0,173.0,12.0,14.0,12.0,369.0,490.0,21.0,24.0,1.0,5.0,0.0,2.0,0,0,3,0,0,19.58,135.84,23.33,7.97,Thisara Perera,4,3,1989,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,NM Coulter-Nile,Mumbai Indians,0,1,9.0,6.0,0.0,1.0,1.0,25.0,29.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,9.0,150.0,29.0,6.96,Nathan Coulternile,10,11,1987,27,Peak,0.0041928721174004,0.0,0.0,0.7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,NV Ojha,Delhi Daredevils,1,33,424.0,409.0,33.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1,0,0,0,0,16.96,103.67,,,Naman Ojha,20,7,1983,31,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,OA Shah,Kochi Tuskers Kerala,0,3,26.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,26.0,162.5,,,Owais Shah,22,10,1978,36,Veteran,0.0,0.0035211267605633,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,OA Shah,Rajasthan Royals,0,15,365.0,293.0,26.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3,0,0,0,0,40.56,124.57,,,Owais Shah,22,10,1978,36,Veteran,0.0,0.0035211267605633,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,P Awana,Kings XI Punjab,1,26,5.0,14.0,0.0,0.0,3.0,628.0,798.0,34.0,38.0,1.0,4.0,0.0,1.0,0,0,4,0,0,1.67,35.71,23.47,7.62,Parwinder Awana,19,7,1986,28,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,P Dogra,Kings XI Punjab,1,4,15.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,3.0,60.0,,,Paras Dogra,19,11,1984,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,P Dogra,Kolkata Knight Riders,1,1,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,5.0,62.5,,,Paras Dogra,19,11,1984,30,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,P Kumar,Kings XI Punjab,1,44,109.0,106.0,7.0,5.0,10.0,1032.0,1192.0,35.0,91.0,9.0,4.0,0.0,1.0,0,0,2,0,0,10.9,102.83,34.06,6.93,Praveen Kumar,2,10,1986,28,Peak,0.0,0.0,0.0072727272727272,0.0,0.0,0.2166666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
230,P Negi,Delhi Daredevils,1,8,36.0,30.0,4.0,1.0,2.0,159.0,181.0,7.0,4.0,0.0,1.0,0.0,1.0,0,0,1,0,0,18.0,120.0,25.86,6.83,Pawan Negi,1,6,1993,21,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,P Parameswaran,Kochi Tuskers Kerala,1,5,1.0,1.0,0.0,0.0,0.0,97.0,137.0,4.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,100.0,34.25,8.47,Prasanth Parameswaran,30,5,1985,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,P Parameswaran,Royal Challengers Bengaluru,1,3,0.0,2.0,0.0,0.0,0.0,62.0,89.0,5.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,0,,0.0,17.8,8.61,Prasanth Parameswaran,30,5,1985,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,P Prasanth,Kochi Tuskers Kerala,1,1,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,18.0,Padmanabhan Prasanth,22,5,1985,29,Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,P Suyal,Mumbai Indians,1,1,0.0,0.0,0.0,0.0,0.0,19.0,22.0,1.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,,22.0,6.95,Pawan Suyal,15,10,1989,25,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,PA Patel,Deccan Chargers,1,12,194.0,166.0,19.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0,0,0,0,0,16.17,116.87,,,Parthiv Patel,3,9,1985,29,Peak,0.0062893081761006,0.0,0.0,0.4666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,PA Patel,Kochi Tuskers Kerala,1,13,202.0,189.0,25.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0,0,0,0,0,22.44,106.88,,,Parthiv Patel,3,9,1985,29,Peak,0.0062893081761006,0.0,0.0,0.4666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,PA Patel,Sunrisers Hyderabad,1,13,294.0,261.0,37.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1,0,0,0,0,22.62,112.64,,,Parthiv Patel,3,9,1985,29,Peak,0.0062893081761006,0.0,0.0,0.4666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,PA Reddy,Deccan Chargers,1,3,73.0,63.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,24.33,115.87,,,Akshath Reddy,2,11,1991,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,PA Reddy,Sunrisers Hyderabad,1,7,91.0,104.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,13.0,87.5,,,Akshath Reddy,2,11,1991,23,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,PC Valthaty,Kings XI Punjab,1,21,499.0,420.0,60.0,20.0,20.0,153.0,207.0,7.0,8.0,0.0,3.0,0.0,0.0,2,1,1,0,0,24.95,118.81,29.57,8.12,Paul Valthaty,12,7,1983,31,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,PJ Sangwan,Kolkata Knight Riders,1,4,4.0,2.0,1.0,0.0,0.0,51.0,94.0,1.0,9.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,200.0,94.0,11.06,Pradeep Sangwan,11,5,1990,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,PP Chawla,Kings XI Punjab,1,44,218.0,203.0,16.0,9.0,18.0,951.0,1198.0,45.0,45.0,1.0,5.0,0.0,1.0,0,0,3,0,0,12.11,107.39,26.62,7.56,Piyush Chawla,24,12,1988,26,Peak,0.0,0.0140845070422535,0.0,0.0,0.16,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
